date,close_roll_10_min,rel_price_rank,rel_return_CRM,low_lag_5,rel_strength_20d_ORCL
2023-09-28,-2.6295261845038276,2.220446049250313e-16,0.06186169108012063,-2.6009967607802214,1.0885755765619667
2023-09-29,-2.6295261845038276,2.220446049250313e-16,0.4782312147766991,-2.5677226388726693,1.1671607491985672
2023-10-02,-2.6295261845038276,2.220446049250313e-16,0.764896044572796,-2.6009963089753474,1.3432201505787866
2023-10-03,-2.6295261845038276,2.220446049250313e-16,-0.30944335703915243,-2.745089968155045,1.4051935354015428
2023-10-04,-2.6295261845038276,2.220446049250313e-16,0.4172416104139689,-2.7546372729243975,1.3804617276928552
2023-10-05,-2.6295261845038276,2.220446049250313e-16,0.06986722446511456,-2.761581756719368,1.4384674569627105
2023-10-06,-2.6295261845038276,2.220446049250313e-16,-0.04457119785246895,-2.6015745108943773,1.5235416751552024
2023-10-09,-2.6295261845038276,2.220446049250313e-16,0.46351874499023377,-2.5957880516495977,1.479748617468613
2023-10-10,-2.6098533475931234,2.220446049250313e-16,-0.09158413636437196,-2.710657364353926,-0.03308021380881561
2023-10-11,-2.5916940218292743,2.220446049250313e-16,0.6578853327331946,-2.6299311324819614,0.18522559487712864
2023-10-12,-2.5916940218292743,2.220446049250313e-16,0.1346104171871797,-2.6038900934117266,0.30914712559717217
2023-10-13,-2.5916940218292743,2.220446049250313e-16,-0.20878977019669606,-2.563382227690358,0.6334615738717109
2023-10-16,-2.5916940218292743,2.220446049250313e-16,-0.1700026556612751,-2.364314308684792,0.6245716305143347
2023-10-17,-2.423118644852793,2.220446049250313e-16,-0.3559879006091846,-2.2343974884198774,0.6436572031606955
2023-10-18,-2.411012427676894,2.220446049250313e-16,0.9349325281608393,-2.1918651847679778,0.9872934143369357
2023-10-19,-2.1719169784515646,2.220446049250313e-16,-0.6211783603867107,-2.204017198273266,0.6758581730202023
2023-10-20,-2.1897721043868867,2.220446049250313e-16,0.43876610289686346,-2.2723023216845357,1.3320670322714954
2023-10-23,-2.1897721043868867,2.220446049250313e-16,0.8655409229923261,-2.1496183330874183,1.095957738584322
2023-10-24,-2.1897721043868867,2.220446049250313e-16,-0.3207631487926833,-2.2419201564345097,1.0113262093895283
2023-10-25,-2.1897721043868867,2.220446049250313e-16,3.3024105573002807,-2.216170086636077,1.578040472813137
2023-10-26,-2.1897721043868867,2.220446049250313e-16,-1.6146268071789862,-2.140650634870514,1.3756470918701602
2023-10-27,-2.1897721043868867,2.220446049250313e-16,0.25161528852706866,-2.2986312643793463,1.258877892876472
2023-10-30,-2.1897721043868867,2.220446049250313e-16,0.4886577223272298,-2.3293028787657493,1.3178526275574787
2023-10-31,-2.1897721043868867,2.220446049250313e-16,-0.2285723365003239,-2.2364226656624386,1.196920579924726
2023-11-01,-2.1897721043868867,2.220446049250313e-16,0.4490714155168659,-1.9465020529444297,1.2956160225430655
2023-11-02,-2.1897721043868867,2.220446049250313e-16,-0.6570308397826093,-2.255519605330576,1.3809690739768334
2023-11-03,-2.1528487972000243,2.220446049250313e-16,0.8324759732429321,-2.2132747116714797,1.275431966470556
2023-11-06,-2.1528487972000243,2.220446049250313e-16,0.5783733319388884,-2.1140323088777344,1.225842913354887
2023-11-07,-2.1528487972000243,2.220446049250313e-16,-0.4583623473174111,-2.031279027379576,1.371560171647847
2023-11-08,-2.1528487972000243,2.220446049250313e-16,0.49598207898184193,-1.887764143886528,0.945981344706668
2023-11-09,-2.0947391419556025,2.220446049250313e-16,0.04174272011894438,-1.7396212354393104,0.8592865589978198
2023-11-10,-1.8677527179045896,2.220446049250313e-16,0.42193997500450703,-1.665549704715344,1.1138898825021182
2023-11-13,-1.843540283552791,2.220446049250313e-16,-0.7421483281216193,-1.4913647984543084,0.7422723766272549
2023-11-14,-1.6026280593515516,2.220446049250313e-16,-0.8315936014729346,-1.3675253246700272,0.7093596026606802
2023-11-15,-1.5345322257361949,2.220446049250313e-16,0.45685034286401477,-1.2830382707334658,0.926840914474109
2023-11-16,-1.398945214164646,2.220446049250313e-16,0.45527251456550255,-1.2885348567627923,1.049974076301043
2023-11-17,-1.2860561897985676,2.220446049250313e-16,-0.7396726833176014,-1.2679908149607464,0.15031844772734532
2023-11-20,-1.1649949540390474,2.220446049250313e-16,0.1832636479991878,-1.128238299804114,0.36850405947459175
2023-11-21,-1.1601520927688986,2.220446049250313e-16,-0.35371948145758353,-1.086283216663215,0.2047077253256578
2023-11-22,-1.1601520927688986,2.220446049250313e-16,0.7836546212531627,-1.071669571877435,-0.271984612831972
2023-11-24,-0.978863970958409,2.220446049250313e-16,-0.13271143903169513,-0.9826610276322704,0.07067839474697096
2023-11-27,-0.978863970958409,2.220446049250313e-16,0.10649942350441619,-1.0748573191219704,0.08711446123496834
2023-11-28,-0.8702122162038427,2.220446049250313e-16,0.5491617219530872,-0.9588864359312319,0.042223610375409164
2023-11-29,-0.8656632587680246,2.220446049250313e-16,-1.6542224867902195,-0.955407607811756,0.10826460880702928
2023-11-30,-0.8602035738455706,2.220446049250313e-16,-4.589949090176272,-0.843783264869743,0.09965608714699313
2023-12-01,-0.8602035738455706,2.220446049250313e-16,-2.128649167680453,-0.8388544773637995,-0.10594666935235353
2023-12-04,-0.881736241707915,2.220446049250313e-16,1.1125650835433323,-0.8081219231460739,-0.1633174228516857
2023-12-05,-0.881736241707915,2.220446049250313e-16,0.4249556680139392,-0.7512946752951525,0.08803428913884234
2023-12-06,-0.8920481478952416,2.220446049250313e-16,-0.07978407243856984,-0.772169678787723,0.08178811290436407
2023-12-07,-0.8920481478952416,2.220446049250313e-16,0.3869458008022734,-0.8292868694331067,0.36432513428726887
2023-12-08,-0.8920481478952416,2.220446049250313e-16,0.0899682329676296,-0.9498983126757401,0.4672893002252297
2023-12-11,-0.8920481478952416,2.220446049250313e-16,-0.6013320798433597,-1.193730026172026,-0.03267618684207609
2023-12-12,-0.8920481478952416,2.220446049250313e-16,-0.4023087934506743,-1.1148679085773505,1.9361390882980443
2023-12-13,-0.8920481478952416,2.220446049250313e-16,-0.12751417783466362,-1.0449955547287109,1.7480625866661599
2023-12-14,-0.9790848668338933,2.220446049250313e-16,-1.0548505462795639,-1.094572774234306,1.558150906085202
2023-12-15,-0.9790848668338933,2.220446049250313e-16,-0.1538629308142205,-1.0391965194649402,1.1766774015789687
2023-12-18,-0.9790848668338933,2.220446049250313e-16,-0.07836162040002526,-1.100951533933451,1.3304057932240878
2023-12-19,-0.9790848668338933,2.220446049250313e-16,-0.017865820267796647,-0.9745424228776037,1.1042497260498718
2023-12-20,-0.9790848668338933,2.220446049250313e-16,0.4586606794990591,-0.9655552498814567,1.3280349058393903
2023-12-21,-0.9790848668338933,2.220446049250313e-16,-0.9011805941935948,-1.1580678887469338,1.0664154470962908
2023-12-22,-0.9790848668338933,2.220446049250313e-16,0.34904013572460885,-1.095733551178401,1.0764979829429149
2023-12-26,-0.9790848668338933,2.220446049250313e-16,0.07499112406865927,-1.026150268513299,1.0643660826374706
2023-12-27,-0.9790848668338933,2.220446049250313e-16,-0.12917749865645423,-0.9925187891711269,0.9072201127806643
2023-12-28,-0.9790848668338933,2.220446049250313e-16,0.4144685197210055,-0.9725125817293869,1.039645704312785
2023-12-29,-0.8368531950078437,2.220446049250313e-16,0.5981684260682122,-0.9867189557485508,1.1651826815702053
2024-01-02,-0.8368531950078437,2.220446049250313e-16,0.6814209043112088,-0.9093084450796313,1.4144721414390191
2024-01-03,-0.8374597226659528,2.220446049250313e-16,0.8366572455972001,-0.8864041923812922,1.6398545555883766
2024-01-04,-0.9181279011944592,2.220446049250313e-16,-0.19574842051168886,-0.9064085726617593,1.2678905728919803
2024-01-05,-0.9238908499459678,2.220446049250313e-16,0.04014147908603805,-0.8672677547722794,1.0881448259099096
2024-01-08,-0.9238908499459678,2.220446049250313e-16,-0.9475976329350221,-0.8869823595482215,1.1110984055672632
2024-01-09,-0.9238908499459678,2.220446049250313e-16,0.09831782070125533,-1.0815268084437308,1.2485125854356858
2024-01-10,-0.9238908499459678,2.220446049250313e-16,0.4337912969893246,-1.0310785519813765,1.6820319866908744
2024-01-11,-0.9238908499459678,2.220446049250313e-16,-1.078265471107869,-1.0699285241178975,-0.0992224316845098
2024-01-12,-0.9238908499459678,2.220446049250313e-16,0.43668634737790163,-1.0893550468797975,0.08635062583914106
2024-01-16,-0.9238908499459678,2.220446049250313e-16,0.7716083078673033,-1.016581814024925,0.10517854399394991
2024-01-17,-0.9238908499459678,2.220446049250313e-16,-0.47414132140338505,-0.9533766627971629,0.31675692598001864
2024-01-18,-0.9238908499459678,2.220446049250313e-16,0.050576291206742535,-0.8046420303766065,0.33051062878529536
2024-01-19,-0.9238908499459678,2.220446049250313e-16,-0.5136451502452593,-0.6869302113192193,0.5077370053102257
2024-01-22,-0.7134238805831755,2.220446049250313e-16,-0.12421814263734544,-0.5631316909311206,0.2191796281623881
2024-01-23,-0.6800639233877043,2.220446049250313e-16,0.9655945768678226,-0.47702227250421525,0.20417455321142425
2024-01-24,-0.46838483470816616,2.220446049250313e-16,0.4774073163882683,-0.5584920006438371,0.0394916751951307
2024-01-25,-0.4119768265045502,2.220446049250313e-16,-0.058454682441331667,-0.40453871922878465,0.03155938031280437
2024-01-26,-0.295524452147081,2.220446049250313e-16,-0.23483846048401363,-0.3065426013362593,0.03193823369628891
2024-01-29,-0.2651971332421551,2.220446049250313e-16,-0.6501663375411822,-0.30393192704970284,0.3173277395593547
2024-01-30,-0.2651971332421551,2.220446049250313e-16,-0.07232299812178797,-0.29407616775318607,0.10638450112902278
2024-01-31,-0.13176011245868716,2.220446049250313e-16,-0.14982421125321055,-0.1050399043052212,0.04556779607223372
2024-02-01,-0.05169658958934503,2.220446049250313e-16,0.33732732454585074,-0.04473421872622851,-0.39113635846785344
2024-02-02,-0.05169658958934503,2.220446049250313e-16,0.6308592926870972,-0.047635231594361685,-0.06864804002053398
2024-02-05,-0.019248295879982145,2.220446049250313e-16,-1.055073188274054,0.0074518257793804825,-0.2892891279850557
2024-02-06,-0.019248295879982145,2.220446049250313e-16,0.41498626431140334,0.06891820438627141,-0.17289985552614098
2024-02-07,-0.019248295879982145,2.220446049250313e-16,0.5667592716728027,-0.19897762467059799,-0.28754229087041105
2024-02-08,-0.019248295879982145,2.220446049250313e-16,-0.48475158399759427,-0.0659002548599022,-0.3754824780350337
2024-02-09,-0.019248295879982145,2.220446049250313e-16,0.9237806794844051,-0.014872791566474844,-0.12381605756136124
2024-02-12,-0.019248295879982145,2.220446049250313e-16,0.09582885659051847,-0.0024056080819181863,-0.10072164603388276
2024-02-13,-0.019248295879982145,2.220446049250313e-16,0.039373576267600144,-0.03371758337596211,-0.20284812342398706
2024-02-14,0.16877621413330215,2.220446049250313e-16,-0.8898039104006307,0.0964602844731332,-0.1334373583771324
2024-02-15,0.2206343289016277,2.220446049250313e-16,-0.7913590264251099,0.24519574808212496,0.07388550446057163
2024-02-16,0.19992908457287653,2.220446049250313e-16,0.1142433389553471,0.3194174880724388,0.12132650726969221
2024-02-20,0.16134250632357647,2.220446049250313e-16,0.45622171386425464,0.3095603351173268,0.5390125428791491
2024-02-21,0.1428087807707714,2.220446049250313e-16,0.4587753944613992,-0.01980036002052838,0.6810598380342221
2024-02-22,0.1428087807707714,2.220446049250313e-16,-0.5567091749816787,0.036102268404821586,0.8146299125431868
2024-02-23,0.1428087807707714,2.220446049250313e-16,0.027801109309576945,0.02796918942783733,0.6659452943543268
2024-02-26,0.1428087807707714,2.220446049250313e-16,-1.5819960649319724,0.0032805281994246257,0.6806346271822715
2024-02-27,0.1428087807707714,2.220446049250313e-16,0.18170481166202426,-0.15444357548014995,0.340884828201041
2024-02-28,0.1428087807707714,2.220446049250313e-16,0.02656295504506825,-0.17739052207476064,0.3966522884529173
2024-02-29,0.1428087807707714,2.220446049250313e-16,-0.7351001035442393,0.15228895408843646,0.6575275475301132
2024-03-01,0.1428087807707714,2.220446049250313e-16,-1.0293386050239524,0.16390806391546908,0.714985657884579
2024-03-04,0.1428087807707714,2.220446049250313e-16,0.3234224274898518,0.1171415434935354,0.45260945906251854
2024-03-05,0.1428087807707714,2.220446049250313e-16,1.0801244312910376,0.015188798430693758,0.6688367581513005
2024-03-06,0.1400737903124462,2.220446049250313e-16,-0.8602965931633952,0.057886450937427995,0.3761041882004468
2024-03-07,0.1400737903124462,2.220446049250313e-16,1.1320637520639047,0.07531603362327785,0.28821463659275304
2024-03-08,0.1400737903124462,2.220446049250313e-16,-0.780931551420236,0.21938695685038823,0.3693669859701472
2024-03-11,0.1400737903124462,2.220446049250313e-16,-0.2824612925497098,0.2612146286347741,-0.09285406494854465
2024-03-12,0.1400737903124462,2.220446049250313e-16,1.2608102711837592,-0.07805077857697768,-1.2085019288458774
2024-03-13,0.1400737903124462,2.220446049250313e-16,0.2699838655166493,-0.14340615112731386,-0.9689814712349961
2024-03-14,0.1400737903124462,2.220446049250313e-16,1.4725819671407587,-0.031577630749501394,-0.7104745145835925
2024-03-15,0.1400737903124462,2.220446049250313e-16,0.4856351056191246,0.0291298176272384,-1.058515479883282
2024-03-18,0.1400737903124462,2.220446049250313e-16,-0.8921112559548938,-0.06004135193524587,-1.3561804923788725
2024-03-19,0.1400737903124462,2.220446049250313e-16,0.37299974372139594,0.10058640713432679,-1.6656345514093505
2024-03-20,0.21390449269513973,2.220446049250313e-16,-0.2701036324557985,0.2359436443130131,-1.567164225197932
2024-03-21,0.21390449269513973,2.220446049250313e-16,0.15062337412928606,0.4259087915122926,-1.3796194761611238
2024-03-22,0.21390449269513973,2.220446049250313e-16,0.06900482725831247,0.27486642320291,-1.1223882306619481
2024-03-25,0.5353529194992784,2.220446049250313e-16,-0.362563077657419,0.30362152847452784,-1.1520334418309883
2024-03-26,0.5353529194992784,2.220446049250313e-16,-0.06257071603742856,0.35503398007132636,-1.1797086935922112
2024-03-27,0.5754586248922684,2.220446049250313e-16,0.737832968970942,0.5034629875920513,-1.0346983957878018
2024-03-28,0.5754586248922684,2.220446049250313e-16,-0.00857643987055642,0.6922668632650067,-1.2824940752417502
2024-04-01,0.6028019774792133,2.220446049250313e-16,0.31806758598440654,0.6606061334437862,-0.961688512079746
2024-04-02,0.7061035592495953,2.220446049250313e-16,-0.609069787501712,0.5310579925110654,-0.8887389748427946
2024-04-03,0.6978995238740923,2.220446049250313e-16,-0.19516856630494087,0.5235059996910545,-1.0905969623074039
2024-04-04,0.6198156398888561,2.220446049250313e-16,1.4640378304433093,0.4555371291407833,-0.7827258691408935
2024-04-05,0.6198156398888561,2.220446049250313e-16,-0.361301540725064,0.4587313187378684,-0.5829651597253834
2024-04-08,0.6198156398888561,2.220446049250313e-16,-0.03675988560903524,0.5487755517080399,-0.7028592509479292
2024-04-09,0.6198156398888561,2.220446049250313e-16,0.13427402065705038,0.42155042839918516,-0.320604212138548
2024-04-10,0.6198156398888561,2.220446049250313e-16,0.14176190448130035,0.4578589542838657,0.9344767526040102
2024-04-11,0.6198156398888561,2.220446049250313e-16,0.6670814947059365,0.41370812987092437,0.7169289365375757
2024-04-12,0.6198156398888561,2.220446049250313e-16,0.14396854738117032,0.4354941239064661,0.4404628544061393
2024-04-15,0.49099496850321833,2.220446049250313e-16,2.6805742260072507,0.5801457042099688,0.5891610441286357
2024-04-16,0.49099496850321833,2.220446049250313e-16,-0.6648663652096359,0.5313477730134116,0.7455569659165496
2024-04-17,0.43630451933143904,2.220446049250313e-16,-0.09085455415340545,0.47557798569096094,0.8848258842899386
2024-04-18,0.2063069849777457,2.220446049250313e-16,-0.0798148179360006,0.5528420096380637,0.8251095330140821
2024-04-19,0.0498378251771637,2.220446049250313e-16,-0.3070129520527723,0.4776108390234005,0.6338906489006986
2024-04-22,0.0498378251771637,2.220446049250313e-16,-0.360312457130749,0.2934559494236572,0.6295339960901761
2024-04-23,0.0498378251771637,2.220446049250313e-16,0.33981883674733016,0.30216993512779106,0.7857800120031199
2024-04-24,0.0498378251771637,2.220446049250313e-16,0.31121222789385916,0.20341004470024843,0.883205868099015
2024-04-25,0.04740797054683785,2.220446049250313e-16,-0.6251024414872829,0.01809251403872394,0.49603042280079823
2024-04-26,0.04740797054683785,2.220446049250313e-16,0.7380620838752805,-0.16141527117953383,0.5281120979177971
2024-04-29,0.04740797054683785,2.220446049250313e-16,-0.7168961133740224,-0.22008881236102518,0.34395943530233125
2024-04-30,-0.24760876715646443,2.220446049250313e-16,-0.32784837129622296,-0.007758580404402943,0.20890894550271963
2024-05-01,-0.24760876715646443,2.220446049250313e-16,0.8028167614162243,0.10029482650356329,0.5272224377452454
2024-05-02,-0.24760876715646443,2.220446049250313e-16,-0.22872179136947762,-0.44432925704411896,0.45305895679725955
2024-05-03,-0.24760876715646443,2.220446049250313e-16,0.8627459174948388,0.07066793516170966,0.4831461843287983
2024-05-06,-0.24760876715646443,2.220446049250313e-16,0.5241167975569935,-0.12016893735888828,0.3883949436300102
2024-05-07,-0.24760876715646443,2.220446049250313e-16,-0.7405348501969475,-0.41121597147673855,0.1725339388474018
2024-05-08,-0.24760876715646443,2.220446049250313e-16,-0.1328304207654312,-0.3781031006383894,0.2063929820862037
2024-05-09,-0.24760876715646443,2.220446049250313e-16,0.932668141346316,-0.2520408112440357,0.362643733293664
2024-05-10,-0.24760876715646443,2.220446049250313e-16,0.06280345772511636,-0.04261508413107768,0.3943377132874472
2024-05-13,-0.24760876715646443,2.220446049250313e-16,-0.23227520524278997,0.08838581147810895,0.5192101867142642
2024-05-14,-0.0771613912352021,2.220446049250313e-16,0.5111944757213338,0.16739274788372546,0.1537193055801968
2024-05-15,0.010947983098809105,2.220446049250313e-16,-1.0151626035105104,0.09826103639869065,0.17518291414798365
2024-05-16,0.2789227600452763,2.220446049250313e-16,0.2903656857976622,0.1676838998436255,-0.000534332927649166
2024-05-17,0.3603481621469466,2.220446049250313e-16,-0.21184241171055704,0.2461094150350788,-0.12808593856033645
2024-05-20,0.3603481621469466,2.220446049250313e-16,0.39400976704436735,0.2176442238402878,-0.17664730796101372
2024-05-21,0.39680721359550297,2.220446049250313e-16,1.045361669709588,0.2388480308534414,-0.2261620212717978
2024-05-22,0.4508892631102284,2.220446049250313e-16,0.202659129973263,0.42685612989558935,-0.1972592855975871
2024-05-23,0.4934248231335442,2.220446049250313e-16,0.553971461761017,0.5164816768677348,0.01899256771961858
2024-05-24,0.4934248231335442,2.220446049250313e-16,1.5271774035163295,0.4489712176297591,0.2660075791778062
2024-05-28,0.579711806494811,2.220446049250313e-16,0.5085913068948614,0.5060051466281147,0.1532478578733408
2024-05-29,0.7136355470039221,2.220446049250313e-16,-0.41948745904419804,0.6474274886029858,0.3097696393586527
2024-05-30,0.5450124340543488,2.220446049250313e-16,8.155232794156813,0.7137733085703558,0.4837406576663147
2024-05-31,0.5450124340543488,2.220446049250313e-16,-3.6406458776791575,0.664014512681404,0.42861412682033384
2024-06-03,0.5100088617853598,2.220446049250313e-16,-0.6114658336794636,0.634624038148196,-0.05044416957140938
2024-06-04,0.5100088617853598,2.220446049250313e-16,0.7168126594900596,0.6983509648992647,0.009277462140955279
2024-06-05,0.5100088617853598,2.220446049250313e-16,0.6358578462106464,0.6718709622717637,0.06761444633492204
2024-06-06,0.5100088617853598,2.220446049250313e-16,-1.2045987892448202,0.3386853137307506,-0.1079275799567836
2024-06-07,0.5100088617853598,2.220446049250313e-16,0.1497071158480753,0.05555260073131742,-0.5257225772969258
2024-06-10,0.5100088617853598,2.220446049250313e-16,0.5145101783401992,0.18387921857205608,-0.32729667881086705
2024-06-11,0.5100088617853598,2.220446049250313e-16,0.773918939051786,0.20599458275141025,-0.1162952491082533
2024-06-12,0.5100088617853598,2.220446049250313e-16,2.0707362448662296,0.3986298902131065,-1.1905866983322675
2024-06-13,0.5100088617853598,2.220446049250313e-16,1.5244799968463771,0.5231730930947733,-1.2723378120485656
2024-06-14,0.5100088617853598,2.220446049250313e-16,-0.4768978916832423,0.5935940705961893,-0.9601100077575156
2024-06-17,0.587625682033873,2.220446049250313e-16,1.0042273247672504,0.6194928953660661,-0.9220508462987541
2024-06-18,0.824428868551318,2.220446049250313e-16,-0.4686752058220705,0.6590665133501453,-1.3417322984011961
2024-06-20,0.824428868551318,2.220446049250313e-16,-2.1664208514350545,0.89185928862291,-1.3062189856007005
2024-06-21,0.824428868551318,2.220446049250313e-16,-0.17258908343222684,1.0699459899001962,-1.1054275851491018
2024-06-24,0.9467873995795715,2.220446049250313e-16,0.8456038616602678,0.9928334952261408,-0.9643624769034002
2024-06-25,1.0931908210540655,2.220446049250313e-16,0.02924786588050922,1.1092297943941667,-1.0224640783146624
2024-06-26,1.348257229276795,2.220446049250313e-16,-0.11001115638906957,1.2305731815409502,-0.7353544906457103
2024-06-27,1.3640849803549189,2.220446049250313e-16,-1.8607832093196222,1.1252342114236569,-0.9440425267902457
2024-06-28,1.39421854736906,2.220446049250313e-16,-1.4377327748386308,1.2777132199876222,-1.4713675469266947
2024-07-01,1.4894883176668587,2.220446049250313e-16,1.2989984229185794,1.2748030816933535,-1.3634273079196175
2024-07-02,1.4894883176668587,2.220446049250313e-16,0.3228346778428457,1.2846964517301003,-1.023304196336765
2024-07-03,1.4894883176668587,2.220446049250313e-16,-0.7185298218404966,1.3265988861143696,-1.0753907610622724
2024-07-05,1.5275338882211171,2.220446049250313e-16,0.34719183444393836,1.4307740612214646,-0.8938926249073006
2024-07-08,1.5275338882211171,2.220446049250313e-16,0.9987883132111732,1.2748026253722071,-0.8717852669688757
2024-07-09,1.5275338882211171,2.220446049250313e-16,0.20558896177954322,1.2529786413589632,-0.3898266509107995
2024-07-10,1.5275338882211171,2.220446049250313e-16,0.734804537504709,1.4697659225573185,-0.5999259095623455
2024-07-11,1.5275338882211171,2.220446049250313e-16,-0.8978941415219202,1.6085694531040338,-1.2376245997763426
2024-07-12,1.5275338882211171,2.220446049250313e-16,-0.6462470592632621,1.6402872229323722,0.03570617778630328
2024-07-15,1.7284209029839923,2.220446049250313e-16,0.30366370555924116,1.8000415973347341,0.13645669849598194
2024-07-16,1.6057581721272118,2.220446049250313e-16,-1.0647770975187743,1.6120615034662522,-0.13998769132872751
2024-07-17,1.4231334430701486,2.220446049250313e-16,0.31183262098751413,1.6370862089861842,0.12274588392507481
2024-07-18,1.3272562091147682,2.220446049250313e-16,0.4538439578687941,1.4243724458158797,0.51336300853311
2024-07-19,1.2280290330477022,2.220446049250313e-16,-0.3812370993084634,1.3981828227464617,0.22822950295936
2024-07-22,1.2280290330477022,2.220446049250313e-16,-0.5882579275345312,1.4208802545608594,0.0016084908994395794
2024-07-23,1.2280290330477022,2.220446049250313e-16,-0.13056254454838181,1.2820780570824237,-0.30421935161845765
2024-07-24,0.9781377659078203,2.220446049250313e-16,-0.5198238065303444,1.0644168113803074,-0.5400083378209682
2024-07-25,0.6585444900579596,2.220446049250313e-16,-2.510389090498978,0.9253238894610573,-0.8946052921770298
2024-07-26,0.6585444900579596,2.220446049250313e-16,-0.34037614647172054,0.8554856213195582,-0.6278521571659257
2024-07-29,0.6585444900579596,2.220446049250313e-16,0.990137545470399,1.0565607368248806,-0.2509798763863084
2024-07-30,0.6585444900579596,2.220446049250313e-16,-0.2741637730559999,1.1784860683022402,-0.22919955326102437
2024-07-31,0.657023490915325,2.220446049250313e-16,-0.661137880633769,0.727158721963211,-0.7913940705143497
